p_url,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,label
http://45.137.10.89/ap/signin?key=a@b.c,1,39,2,1,-1,1,1,0,1,-1,1,-1,1,-1,-1,1,-1,-1,1,104,17,-1,1,-1,1,1,-1,1,-1
http://part.eyrehead.com/qwy?qr=ZH9wlG9qbGKclbGlkm1laHZxYKKEjGtiaKZgY34/dan@ee.ryerson.ca,1,89,1,1,-1,1,1,0,1,-1,-1,-1,0,-1,-1,1,-1,-1,1,214,20,-1,-1,-1,1,1,-1,1,-1
http://jnnamzfsgcnarkjkhq.top/,1,30,0,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,130,17,-1,1,-1,1,1,-1,1,-1
http://part.eyrehead.com/htn?tu=ZH9wlG9qbGKclbGlkm1laHZxYKKEjGpoaKZgY34/student@tru.ca,1,86,1,1,-1,1,1,1,1,-1,-1,-1,0,-1,-1,1,-1,-1,1,214,20,-1,-1,-1,1,1,-1,1,-1
http://67.229.29.44/ap/signin?key=a@b.c&key=a@b.c&openid.assoc_handle=jpflex&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_%3Dnav_em_hd_re_signin&openid.return_to=https://www.amazon.co.jp/?ref_%3Dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signinahttp://67.229.29.44/ap/signin?openid.pape.max_auth_age=0&ref_=nav_em_hd_clc_signinhttp://,1,796,2,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,104,17,-1,1,-1,1,1,-1,1,-1
http://bzmejqmpgbkukjbaue.top/,1,30,0,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,130,17,-1,1,-1,1,1,-1,1,-1
http://amowceuamazon.monster/p,1,30,1,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
http://204.44.83.216/ap/signin?key=a@b.c,1,40,2,1,-1,1,1,0,1,-1,1,-1,1,-1,-1,1,-1,-1,1,104,17,-1,1,-1,1,1,-1,1,-1
http://seonic.top/team/mazon/db1c8,1,34,3,1,1,1,1,1,1,1,1,-1,0,-1,1,1,-1,-1,1,80,16,1,1,-1,-1,1,0,1,-1
http://45.117.102.201/ap/signin?key=a@b.c,1,41,2,1,-1,1,1,0,1,-1,1,-1,1,-1,-1,1,-1,-1,1,104,17,1,1,-1,1,1,-1,1,-1
http://67.229.29.42/ap/signin?key=a@b.c,1,39,2,1,-1,1,1,0,1,-1,1,-1,1,-1,-1,1,-1,-1,1,104,17,-1,1,-1,1,1,-1,1,-1
http://45.117.102.178/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_%3Dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signin,1,396,2,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,104,17,1,1,-1,1,1,-1,1,-1
http://173.82.143.219/Billing.php,1,33,1,1,1,1,1,0,1,1,1,-1,0,0,-1,1,-1,-1,1,942,15,1,1,-1,1,1,-1,1,-1
http://track-au.newmagz.com/ga/click/2-105761045-5019-163045-299204-200969-4d2f86e2b0-e514091c3a,1,96,3,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,307,19,1,1,-1,1,1,-1,1,-1
http://91.216.190.224/ap/signin?key=a@b.c,1,41,2,1,-1,1,1,0,1,-1,1,-1,1,0,-1,1,-1,-1,1,113,17,-1,1,-1,1,1,-1,1,-1
http://45.66.156.103/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&ref_=nav_em_hd_clc_signin,1,393,2,1,-1,-1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,1,113,17,-1,1,-1,1,1,-1,1,-1
http://amazonlogistics.eu/ap/signin?openid.assoc_handle=amazonlogistics_eu&openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&openid.identity=http:/specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http:/specs.openid.net/auth/2.0&openid.pape.max_auth_age=28800&openid.return_to=https:/www.amazonlogistics.eu/&suppresschangeemaillink=1&suppresssigninradiobuttons=1,1,410,2,1,1,1,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,1,119,23,-1,1,-1,1,1,1,1,-1
https://prth.talkincat.com/qwy?ef=ZH9wlG9ma2Kcla92k2ppaHZxYKCDomZkamKjY31y/maik.kalmring%40online.de,1,100,1,-1,1,1,1,0,1,-1,-1,-1,1,-1,-1,1,-1,1,1,307,19,1,1,-1,1,1,-1,1,-1
http://vendorcentral-europe.amazon.es.smartcoder.pro/signin_encoding/UTF8clientContext/261-6029986-5855355,1,106,3,1,1,1,-1,0,1,-1,1,0,1,1,-1,1,-1,-1,1,76,11,-1,1,-1,1,1,1,1,-1
http://part.eyrehead.com/gl?bc=ZH9wlG9qbGKclbGlkm1laHZxYKKEjGppaKZgY34/caprescreen@ahs.ca,1,89,1,1,-1,1,1,1,1,-1,-1,-1,0,-1,-1,1,-1,-1,1,214,20,-1,-1,-1,1,1,-1,1,-1
https://estateservicelog.com/at-amazon-tpl2/?s1=1CS&s2=10fab1ed-87a4-4587-a448-5e7f2c5ce3dc&s3=5edca2bd0d4d2144151&s4=&s5=&Fname=&Lname=&Email=,1,143,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,-1,1,250,18,1,1,-1,1,1,1,1,-1
https://amazon-login.co/pc,1,26,1,1,1,1,-1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://uharso.com/amazon/mazon/51ef6/,1,38,3,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,80,16,-1,-1,-1,1,1,0,1,-1
http://zonamez.com/cl/remboursement-305-75376441832333/?id=13698,1,64,2,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,127,21,-1,-1,-1,1,1,1,1,-1
http://www.amazonlogistics.eu/?openid.assoc_handle=amazonlogistics_eu&openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&openid.identity=http:/specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http:/specs.openid.net/auth/2.0&openid.pape.max_auth_age=28800&openid.return_to=https:/www.amazonlogistics.eu/&suppresschangeemaillink=1&suppresssigninradiobuttons=1,1,405,0,1,1,1,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,1,119,23,-1,1,-1,1,1,1,1,-1
https://ppc.kopiherba.com/rk?xy=ZH9wlG9ma2Kcla92k2ppaHZxYKCDomZkaWKjY31y/lothar.gross%40grossweb.de,1,99,1,1,1,1,1,0,1,-1,-1,-1,1,-1,-1,1,-1,1,1,307,19,-1,-1,-1,1,1,-1,1,-1
http://track-au.newmagz.com/ga/click/2-105524265-5007-162580-297961-199619-33b994bbc0-5855903dbd,1,96,3,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,307,19,1,1,-1,1,1,-1,1,-1
http://108.166.202.103/pc/,1,26,1,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,1,1,-1,1,1,-1,1,-1
https://prth.talkincat.com/tz?jk=ZH9wlG9ma2Kcla92k2ppaHZxYKCDomZkaWKjY31y/info@bellingrath.biz,1,94,1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,314,19,1,1,-1,1,1,-1,1,-1
https://check-security-team.com/Amazon/8bef379b45ef300/login.php,1,64,3,1,1,1,-1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,55,11,-1,-1,-1,1,1,-1,1,-1
https://upper.withstartup.com/mot?no=Z4NwlWtramKclYRyw2xraIh7YKCDomZ3pZaVlbyty5pfamdfhp1yjKxiaWQ/,1,97,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,174,20,1,1,-1,1,1,1,1,-1
https://upper.withstartup.com/kit?de=Z4NwlWtqaWKclX-jk5tkaHiDYKCDomZ3pZaVlbyty5pfb2KDg35u0mliag/helpwinkel@colruyt.be,1,117,1,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,174,20,1,1,-1,1,1,1,1,-1
http://204.44.85.63/pc/,1,23,1,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://nil-day.sparkdesignlabs.com/ktz?vx=ZIFwlWppcmKclX1xwWppaHd1YKCDomZmamKjY31y/detlef@chrobok.de,1,101,1,1,-1,1,-1,1,1,1,-1,1,0,-1,-1,1,-1,-1,1,43,10,-1,-1,-1,1,1,1,1,-1
http://174.139.46.123/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_%3Dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signin,1,396,2,1,-1,-1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,1,113,17,-1,1,-1,1,1,-1,1,-1
https://designergazi.com/themes/,1,32,1,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,108,20,-1,-1,-1,1,1,0,1,-1
http://naunqbaescsjkaccbxds.top/,1,32,0,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,128,17,-1,1,-1,1,1,-1,1,-1
http://204.44.75.55/ap/signin?key=a@b.c,1,39,2,1,-1,1,1,0,1,-1,1,-1,1,0,-1,1,-1,-1,1,113,17,-1,1,-1,1,1,-1,1,-1
http://naunqbaescsjkaccbxds.top/yusei/,1,38,1,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,132,17,-1,1,-1,1,1,-1,1,-1
http://174.139.46.122/ap/signin?key=a@b.c,1,41,2,1,-1,1,1,0,1,-1,1,-1,1,0,-1,1,-1,-1,1,113,17,-1,1,-1,1,1,-1,1,-1
http://mcpaeeftewgcezjphqqb.top/,1,32,0,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,129,17,-1,1,-1,1,1,-1,1,-1
http://part.eyrehead.com/plm?pq=ZH9wlG9qbGKclbGlkm1laHZxYKCDomZkaWKjY31y/yrp@netmail.com.au,1,91,1,1,-1,1,1,0,1,-1,-1,-1,0,-1,-1,1,-1,-1,1,214,20,-1,-1,-1,1,1,-1,1,-1
http://track-pro.marmelosn.com/ga/click/2-2161176-9-2237-4233-4296-7fe3505dff-e204f02e33/,1,89,3,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,185,20,-1,-1,-1,1,1,1,1,-1
http://mcpaeeftewgcezjphqqb.top/yusei/,1,38,1,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,135,17,-1,1,-1,1,1,-1,1,-1
http://hundredkx2.com/mazon/838de/,1,34,2,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,80,16,-1,-1,-1,1,1,0,1,-1
https://amazn.co.jp.onemu.top/pc/,1,33,1,-1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://amazn.co.jp.onemu.top/,1,30,0,-1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://amazon.co.jp.amazznip.top/pc,1,36,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://amazon.co.jp.amazonip.top/pc,1,36,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://neocellularparts.com/amazon.deapsignin/a/.a/amzon2020/a1b2c3/41c1477d772848edbcb357bf159c8b0d/login/,1,108,7,1,1,1,1,1,1,-1,1,1,0,1,1,1,-1,-1,1,101,19,-1,1,-1,1,1,1,1,-1
http://access-ama-data-ttls-mycount-update.shiningring.net/415185ea244ea2b2bedeb0449b926802/signin.php,1,102,2,1,1,1,-1,1,1,-1,1,-1,0,0,-1,1,-1,-1,1,47,11,-1,-1,-1,1,1,0,1,-1
http://clinictrack.net/vendor/aa/c24a8/,1,39,3,1,1,1,1,1,1,1,1,-1,0,0,-1,1,-1,-1,1,91,15,-1,1,-1,1,1,0,1,-1
https://www.trips-4u.net/amazon.deapsignin.trips-4u.net/a/.a/amzon2020/a1b2c3/c5cfdd7a4f70416945c772a485b27e81/login/,1,117,7,1,1,1,-1,-1,1,-1,1,1,0,1,1,1,-1,-1,1,101,19,-1,1,-1,-1,1,1,1,-1
https://amazn.co.jp.rakuio.top/mobile/,1,38,1,1,1,1,1,0,1,-1,1,-1,1,-1,-1,1,-1,-1,1,135,13,-1,1,-1,1,1,-1,1,-1
https://wuilbusmarsa.com/local/public/galeria/b4N97_8-n63_73hf5672c5_34cv2x14k.gb67854_84b80/l34_n619-o88.7f063_b1hd5_l4681g5c3_7892ldv553.php?0846_73992hl4426-7357882_8hvs3326778.b55378999,1,189,5,1,1,1,1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,99,20,-1,1,-1,1,1,1,1,-1
https://near-tip.luxevaultapp.com/ofk?uv=ZH9wlWpjaWKclbF3xGqTaHZxYKKEjGpmaKZgY34/sharan.sandhu@fraserhealth.ca,1,110,1,1,-1,1,-1,0,1,-1,-1,1,1,-1,-1,1,-1,-1,1,185,20,-1,-1,-1,1,1,1,1,-1
http://angela5.tk/Maryjoe/,1,26,1,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,108,20,-1,1,-1,1,1,0,1,-1
https://amazon.co.jp.vdh5.top/pc/,1,33,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://amazn.co.jp.rakuimg.top/pc/,1,35,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
http://annazom.buzz/pc,1,22,1,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://amazn.co.jp.onemuoec.top/pc/,1,36,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
http://amazon.webstarterz.com/d11509055cea2caaa57bc2abe499b3e5/signin.php?country=IN-India&lang=en,1,98,2,1,1,1,1,1,1,-1,1,-1,0,0,-1,1,-1,-1,1,46,9,-1,1,-1,1,1,-1,1,-1
https://ohnnaaproll.com/amazon.comsupport/,1,42,1,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,108,20,-1,-1,-1,1,1,0,1,-1
http://www.onaerizsa.ml/ARFTFGTRY5RG/mazon/amazon/,1,50,3,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,80,16,-1,1,-1,1,1,0,1,-1
https://stevenruth.tk/jwjkfkjwb/,1,32,1,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,108,20,-1,1,-1,1,1,0,1,-1
https://www.secureaccountamazonsupdate.giize.com/amazon/signin.php?country=CA-Canada&lang=en,1,92,2,1,1,1,1,0,1,-1,1,-1,0,0,-1,1,-1,-1,1,47,11,1,1,-1,1,1,0,1,-1
http://paoluo.jpamazon.monster/,1,31,0,1,1,1,1,1,1,-1,1,-1,0,0,-1,1,-1,-1,1,47,11,-1,1,-1,1,1,0,1,-1
http://acda.org.br/56-00.6.40_24-0612-630_.hrendd46.000777-447.1.000_210-533-0245_.7hhr577743.98147644hg-6555.7.8000_5110-7/836gn77391v539-83628.63bnxds538_836stilous3e7_738shnx7-735.n537.php,1,191,2,1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,99,20,-1,1,-1,1,1,1,1,-1
https://getgohelp.com/at-amazon-tpl2/?s1=1CS&s2=20d65d80-1c0b-48e2-bfe5-0383b3a7a5ae&s3=5eec63a304ec1734151&s4=&s5=&Fname=&Lname=&Email=,1,136,1,1,1,1,1,1,1,1,-1,1,0,1,-1,1,-1,-1,1,101,12,1,1,-1,1,1,1,1,-1
https://amazon.account-update.account.a8cd118a99d0fd2789c860fd278.top/95a0810a93a87065bf7b28490817e9e3/signin_encoding.php?country=ES-Spain&lang=en,1,147,2,1,1,1,-1,-1,1,-1,1,-1,1,0,-1,1,-1,-1,1,143,10,-1,1,-1,1,1,-1,1,-1
http://www.ceroma.pl/am/,1,24,1,1,1,1,1,1,1,1,1,-1,0,-1,1,1,-1,-1,1,80,16,1,1,-1,1,1,0,1,-1
http://ceroma.pl/am/43927/,1,26,2,1,1,1,1,1,1,1,1,-1,0,-1,1,1,-1,-1,1,80,16,1,1,-1,1,1,0,1,-1
http://rty.ap0p.cn/,1,19,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
http://rvg.pydhqq.cn/,1,21,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,1,-1,1,1,-1,1,-1
http://clinictrack.net/vendor/aa,1,32,2,1,1,1,1,1,1,1,1,-1,0,0,-1,1,-1,-1,1,91,15,-1,1,-1,1,1,0,1,-1
http://clinictrack.net/vendor/aa/551a3/details.php,1,50,4,1,1,1,1,1,1,1,-1,-1,0,-1,-1,1,-1,-1,1,224,28,-1,1,-1,1,1,-1,1,-1
http://clinictrack.net/vendor/aa/551a3/wallet.php,1,49,4,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,274,30,-1,1,-1,1,1,-1,1,-1
https://sellercentral.amazon.de-verify.atulsave.in/,1,51,0,1,1,1,-1,0,1,1,1,-1,0,0,-1,1,-1,-1,1,230,21,-1,1,-1,1,1,0,1,-1
https://amazon.co.jp.jpamazn.top/pc/,1,36,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://pojhimb.com/mazon/amazon,1,32,2,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,80,16,-1,-1,-1,1,1,0,1,-1
https://thawalle.com/mazon/amazon,1,33,2,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,80,16,-1,-1,-1,1,1,0,1,-1
https://part.eyrehead.com/ktz?za=ZH9wlG9qbGKclbGlkm1laHZxYKCDomZjcGKjY31y/abuse@ethz.ch,1,87,1,1,-1,1,1,1,1,-1,-1,-1,0,-1,-1,1,-1,-1,1,214,20,-1,-1,-1,1,1,-1,1,-1
https://www.account.a99d0fd2789c860fd278cd1.icu/,1,48,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,143,10,-1,1,-1,1,1,-1,1,-1
https://amazon-noreply-update.com/account,1,41,1,1,1,1,-1,1,1,1,1,-1,0,0,-1,1,-1,-1,1,91,15,-1,-1,-1,1,1,0,1,-1
https://amazon-noreply-update.com/account/details.php?cmd=_update-information&account_biling=397fe1c51ea23e973a2cd147e37634e0&lim_session=4c1b9e14d4e95cad61c25c9bfe6ff276397a5325,1,178,2,1,1,1,-1,1,1,1,-1,-1,0,-1,-1,1,-1,-1,1,263,28,-1,-1,-1,1,1,-1,1,-1
https://amazon-noreply-update.com/account/wallet.php?cmd=_update_information&account_wall=d6797bd46af81d5ff8ca3b633819461a&lim_session=8333334bb447f42ef158574c4a674ee6812f0594,1,175,2,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,273,30,-1,-1,-1,1,1,-1,1,-1
https://amazn.oo.jp.amzogon.top/,1,32,0,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://amazn.oo.jp.amzogon.top/pc/,1,35,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://iosdkg.shdbshi.com/,1,27,0,1,1,1,1,1,1,-1,1,-1,0,0,-1,1,-1,-1,1,47,11,-1,-1,-1,1,1,0,1,-1
https://www.amazon.co.jp.0z9aonma24duyuia4567afa30sopyia989amtu.club/,1,69,0,1,1,1,1,-1,1,-1,1,-1,1,0,-1,1,-1,-1,1,143,10,1,1,-1,1,1,-1,1,-1
https://amazon.co.jp.17hs6.cn/,1,30,0,1,1,1,1,0,1,-1,1,-1,0,0,-1,1,-1,-1,1,47,11,-1,-1,-1,1,1,0,1,-1
https://amazon.co.jp.sms-japan.icu/mobile/,1,42,1,1,1,1,-1,0,1,-1,1,-1,1,-1,-1,1,-1,-1,1,135,13,-1,1,-1,1,1,-1,1,-1
https://amazon.co.jp.sms-japan.icu/pc/,1,38,1,1,1,1,-1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://iosdkg.shdbshi.com/signin.php,1,37,1,1,1,1,1,1,1,-1,1,-1,0,0,-1,1,-1,-1,1,47,11,-1,-1,-1,1,1,0,1,-1
https://amazon.co.jp.liaolilajiao.top/pc/,1,41,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
https://amazon.co.jp.liaolilajiao.top/mobile/,1,45,1,1,1,1,1,0,1,-1,1,-1,1,-1,-1,1,-1,-1,1,135,13,-1,1,-1,1,1,-1,1,-1
http://gh.171pd.cn/,1,19,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
http://amazonlogistics.eu/ap/signin?openid.assoc_handle=amazonlogistics_eu&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.identity=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.mode=checkid_setup&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;openid.pape.max_auth_age=28800&amp;openid.return_to=https:/www.amazonlogistics.eu?openid.pape.max_auth_age=28800&amp;suppresschangeemaillink=1&amp;suppresssigninradiobuttons=1,1,472,2,1,1,1,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,1,119,23,-1,1,-1,1,1,1,1,-1
http://rtd.pilinhe.cn/,1,22,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
https://evostore.com.np/wp-includes/ID3/.aa/amzon2020/a1b2c3/4ae67215bbd0350055ce6ab54f1e879c/login/,1,100,7,1,1,1,1,1,1,-1,1,1,0,1,1,1,-1,-1,1,101,19,-1,1,-1,1,1,1,1,-1
http://tvh.31117n.cn/,1,21,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
https://blog.yajny.com/wp-includes/Text/Diff/WP/,1,48,4,1,1,1,1,1,1,1,1,-1,0,-1,1,1,-1,-1,1,80,16,1,1,-1,-1,1,0,1,-1
http://jtu.213pt.cn/,1,20,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,1,-1,1,1,-1,1,-1
http://amazon.co.jp.amazonaccountasdmfkwmafegf.top/pc,1,53,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
http://clinictrack.net/vendor/aa/551a3,1,38,3,1,1,1,1,1,1,1,1,-1,0,0,-1,1,-1,-1,1,91,15,-1,1,-1,1,1,0,1,-1
http://rftg.lexiaoshan.cn/,1,26,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
https://amaznn.oo.jp.zz0i69.cn/,1,31,0,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,1,1,-1,1,1,-1,1,-1
http://det.cydlqt.cn/,1,21,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
http://blog.yajny.com/wp-content/plugins/google-analytics-for-wordpress/includes/frontend/tracking/sas/nate/dub,1,111,9,1,1,1,1,1,1,1,1,-1,0,-1,1,1,-1,-1,1,80,16,1,1,-1,-1,1,0,1,-1
https://amaznn.oo.jp.zz0i69.cn/pc/,1,21,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
https://accounthelpcentorsyfwefregrthytjuyjkjytygerg.xyz/index/index/login.html,1,34,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,1,1,-1,1,1,-1,1,-1
https://blog.yajny.com/wp-includes/Text/Diff/WP/nate/,1,53,5,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,80,16,1,1,-1,-1,1,0,1,-1
https://blog.yajny.com/wp-includes/Text/Diff/WP/nate/dub/,1,79,3,1,1,1,1,1,1,1,1,-1,-1,0,-1,1,-1,-1,1,88,17,-1,1,-1,1,1,0,1,-1
http://part.eyrehead.com/bzp?kl=ZH9wlG9qbGKclbGlkm1laJWkYsBxj2o/yrp@netmail.com.au,1,82,1,1,-1,1,1,0,1,-1,-1,-1,0,-1,-1,1,-1,-1,1,214,20,-1,-1,-1,1,1,-1,1,-1
http://uyrt.hushenzhen.cn/,1,26,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,1,-1,1,1,-1,1,-1
http://tsd.husanming.cn/,1,24,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
http://amazon.co.jp.amazjon.top/pc,1,34,1,1,1,1,1,0,1,1,1,-1,0,-1,-1,1,-1,-1,1,103,17,-1,1,-1,1,1,-1,1,-1
http://esg.4e887.com/,1,21,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
http://rhhj.45y5p.com/,1,22,0,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,85,17,-1,-1,-1,1,1,-1,1,-1
http://jenniferdelatorre11.com/Susan%20L.%20Kazmierczak/mazon/3e76f,1,67,3,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,80,16,-1,-1,-1,1,1,0,1,-1
http://bryanschwabtem.com/John%20Lawson/mazon,1,45,2,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,80,16,-1,-1,-1,1,1,0,1,-1
